# Time	Temperature [K]	Pressure [Pa]
0.00448	902.974	5.06625e+06
0.00449	903.399	5.06625e+06
0.0045	903.828	5.06625e+06
0.00451	904.262	5.06625e+06
0.00452	904.701	5.06625e+06
0.00453	905.145	5.06625e+06
0.00454	905.593	5.06625e+06
0.00455	906.048	5.06625e+06
0.00456	906.507	5.06625e+06
0.00457	906.972	5.06625e+06
0.00458	907.443	5.06625e+06
0.00459	907.919	5.06625e+06
0.0046	908.401	5.06625e+06
0.00461	908.889	5.06625e+06
0.00462	909.384	5.06625e+06
0.00463	909.884	5.06625e+06
0.00464	910.392	5.06625e+06
0.00465	910.906	5.06625e+06
0.00466	911.426	5.06625e+06
0.00467	911.954	5.06625e+06
0.00468	912.489	5.06625e+06
0.00469	913.032	5.06625e+06
0.0047	913.582	5.06625e+06
0.00471	914.14	5.06625e+06
0.00472	914.706	5.06625e+06
0.00473	915.28	5.06625e+06
0.00474	915.863	5.06625e+06
0.00475	916.455	5.06625e+06
0.00476	917.056	5.06625e+06
0.00477	917.666	5.06625e+06
0.00478	918.286	5.06625e+06
0.00479	918.916	5.06625e+06
0.0048	919.556	5.06625e+06
0.00481	920.207	5.06625e+06
0.00482	920.869	5.06625e+06
0.00483	921.542	5.06625e+06
0.00484	922.227	5.06625e+06
0.00485	922.924	5.06625e+06
0.00486	923.634	5.06625e+06
0.00487	924.357	5.06625e+06
0.00488	925.093	5.06625e+06
0.00489	925.844	5.06625e+06
0.0049	926.609	5.06625e+06
0.00491	927.389	5.06625e+06
0.00492	928.185	5.06625e+06
0.00493	928.997	5.06625e+06
0.00494	929.827	5.06625e+06
0.00495	930.674	5.06625e+06
0.00496	931.54	5.06625e+06
0.00497	932.425	5.06625e+06
0.00498	933.33	5.06625e+06
0.00499	934.256	5.06625e+06
0.005	935.205	5.06625e+06
0.00501	936.177	5.06625e+06
0.00502	937.173	5.06625e+06
0.00503	938.195	5.06625e+06
0.00504	939.243	5.06625e+06
0.00505	940.32	5.06625e+06
0.00506	941.427	5.06625e+06
0.00507	942.565	5.06625e+06
0.00508	943.736	5.06625e+06
0.00509	944.942	5.06625e+06
0.0051	946.185	5.06625e+06
0.00511	947.468	5.06625e+06
0.00512	948.793	5.06625e+06
0.00513	950.163	5.06625e+06
0.00514	951.58	5.06625e+06
0.00515	953.049	5.06625e+06
0.00516	954.572	5.06625e+06
0.00517	956.154	5.06625e+06
0.00518	957.799	5.06625e+06
0.00519	959.513	5.06625e+06
0.0052	961.301	5.06625e+06
0.00521	963.169	5.06625e+06
0.00522	965.125	5.06625e+06
0.00523	967.177	5.06625e+06
0.00524	969.334	5.06625e+06
0.00525	971.607	5.06625e+06
0.00526	974.008	5.06625e+06
0.00527	976.553	5.06625e+06
0.00528	979.259	5.06625e+06
0.00529	982.145	5.06625e+06
0.0053	985.236	5.06625e+06
0.00531	988.562	5.06625e+06
0.00532	992.158	5.06625e+06
0.00533	996.07	5.06625e+06
0.00534	1000.81	5.06625e+06
0.00535	1005.56	5.06625e+06
0.005355	1008.13	5.06625e+06
0.00536467	1013.55	5.06625e+06
0.00537433	1019.67	5.06625e+06
0.00537917	1023.04	5.06625e+06
0.00538846	1030.29	5.06625e+06
0.0053986	1039.62	5.06625e+06
0.00540367	1045.01	5.06625e+06
0.00540621	1047.92	5.06625e+06
0.00541142	1054.48	5.06625e+06
0.00542126	1069.59	5.06625e+06
0.00542618	1078.97	5.06625e+06
0.00543541	1101.97	5.06625e+06
0.00543772	1109.27	5.06625e+06
0.00543887	1113.23	5.06625e+06
0.00544113	1121.78	5.06625e+06
0.00544566	1142.73	5.06625e+06
0.00544793	1155.72	5.06625e+06
0.00544906	1163.03	5.06625e+06
0.00545127	1179.33	5.06625e+06
0.00545238	1188.58	5.06625e+06
0.00545465	1210.35	5.06625e+06
0.00545578	1222.71	5.06625e+06
0.00545811	1251.41	5.06625e+06
0.00545927	1267	5.06625e+06
0.00546153	1298.46	5.06625e+06
0.00546267	1313.81	5.06625e+06
0.00546486	1342.08	5.06625e+06
0.00546596	1355.34	5.06625e+06
0.00546823	1382.08	5.06625e+06
0.00546936	1395.47	5.06625e+06
0.00547155	1422.51	5.06625e+06
